blockno	trialno	time	Xmouse	Ymouse	Xcursor	Ycursor	Xtarget	Ytarget	target_angle	rotation	jitter	feedback
1	25	1.9837	-29	51	-29	51	-213.33	369.5	120	0	0	0
1	25	2.0004	-30	52	-30	52	-213.33	369.5	120	0	0	0
1	25	2.0172	-33	54	-33	54	-213.33	369.5	120	0	0	0
1	25	2.0338	-34	55	-34	55	-213.33	369.5	120	0	0	0
1	25	2.0504	-34	55	-34	55	-213.33	369.5	120	0	0	0
1	25	2.0672	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.0838	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.1004	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.1171	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.1338	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.1504	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.1671	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.1838	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.2005	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.2172	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.2338	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.2505	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.2672	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.2838	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.3005	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.3172	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.3338	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.3505	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.3672	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.3839	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.4005	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.4172	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.4338	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.4505	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.4672	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.4839	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.5005	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.5172	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.5339	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.5506	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.5672	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.5839	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.6006	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.6172	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.6339	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.6506	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.6672	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.6839	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.7006	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.7173	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.7339	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.7506	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.7673	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.784	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.8006	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.8173	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.834	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.8506	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.8673	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.884	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.9006	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.9173	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.934	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.9506	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.9673	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	2.984	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	3.0007	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	3.0173	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	3.034	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	3.0507	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	3.0674	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	3.084	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	3.1007	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	3.1174	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	3.134	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	3.1507	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	3.1674	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	3.1841	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	3.2007	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	3.2174	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	3.2341	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	3.2507	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	3.2674	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	3.2841	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	3.3007	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	3.3174	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	3.3341	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	3.3507	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	3.3674	-35	56	-35	56	-213.33	369.5	120	0	0	0
1	25	3.3841	-31	53	-31	53	-213.33	369.5	120	0	0	0
1	25	3.4008	-29	51	-29	51	-213.33	369.5	120	0	0	0
1	25	3.4175	-25	46	-25	46	-213.33	369.5	120	0	0	0
1	25	3.4341	-22	44	-22	44	-213.33	369.5	120	0	0	0
1	25	3.4508	-20	42	-20	42	-213.33	369.5	120	0	0	0
1	25	3.4674	-20	41	-20	41	-213.33	369.5	120	0	0	0
1	25	3.4841	-16	37	-16	37	-213.33	369.5	120	0	0	0
1	25	3.5008	-13	35	-13	35	-213.33	369.5	120	0	0	0
1	25	3.5175	-10	32	-10	32	-213.33	369.5	120	0	0	0
1	25	3.5341	-9	29	-9	29	-213.33	369.5	120	0	0	0
1	25	3.5508	-7	27	-7	27	-213.33	369.5	120	0	0	0
1	25	3.5675	-6	26	-6	26	-213.33	369.5	120	0	0	0
1	25	3.5841	-5	23	-5	23	-213.33	369.5	120	0	0	0
1	25	3.6008	-3	21	-3	21	-213.33	369.5	120	0	0	0
1	25	3.6175	-2	20	-2	20	-213.33	369.5	120	0	0	0
1	25	3.6342	-1	18	-1	18	-213.33	369.5	120	0	0	0
1	25	3.6508	0	17	0	17	-213.33	369.5	120	0	0	0
1	25	3.6675	1	16	1	16	-213.33	369.5	120	0	0	0
1	25	3.6842	1	16	1	16	-213.33	369.5	120	0	0	0
1	25	3.7008	1	15	1	15	-213.33	369.5	120	0	0	0
1	25	3.7175	3	13	3	13	-213.33	369.5	120	0	0	0
1	25	3.7342	3	12	3	12	-213.33	369.5	120	0	0	0
1	25	3.7508	4	12	4	12	-213.33	369.5	120	0	0	0
1	25	3.7675	4	11	4	11	-213.33	369.5	120	0	0	0
1	25	3.7842	4	11	4	11	-213.33	369.5	120	0	0	0
1	25	3.8009	4	11	4	11	-213.33	369.5	120	0	0	0
1	25	3.8176	5	10	5	10	-213.33	369.5	120	0	0	0
1	25	3.8342	7	8	7	8	-213.33	369.5	120	0	0	0
1	25	3.8509	8	7	8	7	-213.33	369.5	120	0	0	0
1	25	3.8676	9	6	9	6	-213.33	369.5	120	0	0	0
1	25	3.8842	10	4	10	4	-213.33	369.5	120	0	0	0
1	25	3.9009	11	3	11	3	-213.33	369.5	120	0	0	0
1	25	3.9176	11	2	11	2	-213.33	369.5	120	0	0	0
1	25	3.9342	13	2	13	2	-213.33	369.5	120	0	0	0
1	25	3.9509	14	1	14	1	-213.33	369.5	120	0	0	0
1	25	3.9676	14	0	14	0	-213.33	369.5	120	0	0	0
1	25	3.9842	15	0	15	0	-213.33	369.5	120	0	0	0
1	25	4.0009	16	-1	16	-1	-213.33	369.5	120	0	0	0
1	25	4.0176	18	-2	18	-2	-213.33	369.5	120	0	0	0
1	25	4.0343	19	-3	19	-3	-213.33	369.5	120	0	0	0
1	25	4.051	19	-3	19	-3	-213.33	369.5	120	0	0	0
1	25	4.0676	21	-4	21	-4	-213.33	369.5	120	0	0	0
1	25	4.0843	22	-5	22	-5	-213.33	369.5	120	0	0	0
1	25	4.101	22	-5	22	-5	-213.33	369.5	120	0	0	0
1	25	4.1176	24	-6	24	-6	-213.33	369.5	120	0	0	0
1	25	4.1343	24	-6	24	-6	-213.33	369.5	120	0	0	0
1	25	4.1509	25	-8	25	-8	-213.33	369.5	120	0	0	0
1	25	4.1676	27	-9	27	-9	-213.33	369.5	120	0	0	0
1	25	4.1843	27	-9	27	-9	-213.33	369.5	120	0	0	0
1	25	4.201	29	-10	29	-10	-213.33	369.5	120	0	0	0
1	25	4.2176	30	-12	30	-12	-213.33	369.5	120	0	0	0
1	25	4.2343	31	-12	31	-12	-213.33	369.5	120	0	0	0
1	25	4.251	32	-13	32	-13	-213.33	369.5	120	0	0	0
1	25	4.2676	33	-14	33	-14	-213.33	369.5	120	0	0	0
1	25	4.2843	33	-14	33	-14	-213.33	369.5	120	0	0	0
1	25	4.301	33	-14	33	-14	-213.33	369.5	120	0	0	0
1	25	4.3177	33	-14	33	-14	-213.33	369.5	120	0	0	0
1	25	4.3343	33	-14	33	-14	-213.33	369.5	120	0	0	0
1	25	4.351	33	-14	33	-14	-213.33	369.5	120	0	0	0
1	25	4.3677	33	-14	33	-14	-213.33	369.5	120	0	0	0
1	25	4.3843	33	-14	33	-14	-213.33	369.5	120	0	0	0
1	25	4.401	33	-14	33	-14	-213.33	369.5	120	0	0	0
1	25	4.4177	33	-14	33	-14	-213.33	369.5	120	0	0	0
1	25	4.4344	33	-14	33	-14	-213.33	369.5	120	0	0	0
1	25	4.451	33	-14	33	-14	-213.33	369.5	120	0	0	0
1	25	4.4677	33	-14	33	-14	-213.33	369.5	120	0	0	0
1	25	4.4844	34	-14	34	-14	-213.33	369.5	120	0	0	0
1	25	4.5011	28	-6	28	-6	-213.33	369.5	120	0	0	0
1	25	4.5177	23	3	23	3	-213.33	369.5	120	0	0	0
1	25	4.5344	16	10	16	10	-213.33	369.5	120	0	0	0
1	25	4.5511	8	17	8	17	-213.33	369.5	120	0	0	0
1	25	4.5677	0	19	0	19	-213.33	369.5	120	0	0	0
1	25	4.5844	-6	21	-6	21	-213.33	369.5	120	0	0	0
1	25	4.6011	-17	24	-17	24	-213.33	369.5	120	0	0	0
1	25	4.6177	-23	27	-23	27	-213.33	369.5	120	0	0	0
1	25	4.6344	-30	31	-30	31	-213.33	369.5	120	0	0	0
1	25	4.6511	-37	34	-37	34	-213.33	369.5	120	0	0	0
1	25	4.6677	-41	36	-41	36	-213.33	369.5	120	0	0	0
1	25	4.6844	-43	38	-43	38	-213.33	369.5	120	0	0	0
1	25	4.7011	-46	40	-46	40	-213.33	369.5	120	0	0	0
1	25	4.7177	-47	41	-47	41	-213.33	369.5	120	0	0	0
1	25	4.7344	-48	42	-48	42	-213.33	369.5	120	0	0	0
1	25	4.7511	-48	42	-48	42	-213.33	369.5	120	0	0	0
1	25	4.7678	-48	42	-48	42	-213.33	369.5	120	0	0	0
1	25	4.7844	-48	42	-48	42	-213.33	369.5	120	0	0	0
1	25	4.8011	-48	42	-48	42	-213.33	369.5	120	0	0	0
1	25	4.8178	-48	42	-48	42	-213.33	369.5	120	0	0	0
1	25	4.8344	-48	42	-48	42	-213.33	369.5	120	0	0	0
1	25	4.8511	-48	42	-48	42	-213.33	369.5	120	0	0	0
1	25	4.8678	-48	42	-48	42	-213.33	369.5	120	0	0	0
1	25	4.8844	-48	42	-48	42	-213.33	369.5	120	0	0	0
1	25	4.9012	-48	42	-48	42	-213.33	369.5	120	0	0	0
1	25	4.9178	-48	42	-48	42	-213.33	369.5	120	0	0	0
1	25	4.9345	-48	42	-48	42	-213.33	369.5	120	0	0	0
1	25	4.9511	-48	42	-48	42	-213.33	369.5	120	0	0	0
1	25	4.9678	-48	44	-48	44	-213.33	369.5	120	0	0	0
1	25	4.9845	-48	45	-48	45	-213.33	369.5	120	0	0	0
1	25	5.0011	-48	47	-48	47	-213.33	369.5	120	0	0	0
1	25	5.0178	-48	48	-48	48	-213.33	369.5	120	0	0	0
1	25	5.0345	-50	52	-50	52	-213.33	369.5	120	0	0	0
1	25	5.0511	-51	55	-51	55	-213.33	369.5	120	0	0	0
1	25	5.0679	-51	57	-51	57	-213.33	369.5	120	0	0	0
1	25	5.0845	-51	61	-51	61	-213.33	369.5	120	0	0	0
1	25	5.1012	-52	64	-52	64	-213.33	369.5	120	0	0	0
1	25	5.1179	-52	65	-52	65	-213.33	369.5	120	0	0	0
1	25	5.1345	-54	68	-54	68	-213.33	369.5	120	0	0	0
1	25	5.1512	-56	73	-56	73	-213.33	369.5	120	0	0	0
1	25	5.1679	-57	76	-57	76	-213.33	369.5	120	0	0	0
1	25	5.1845	-58	77	-58	77	-213.33	369.5	120	0	0	0
1	25	5.2012	-59	79	-59	79	-213.33	369.5	120	0	0	0
1	25	5.2179	-59	79	-59	79	-213.33	369.5	120	0	0	0
1	25	5.2345	-60	80	-60	80	-213.33	369.5	120	0	0	0
1	25	5.2512	-62	82	-62	82	-213.33	369.5	120	0	0	0
1	25	5.2679	-64	83	-64	83	-213.33	369.5	120	0	0	0
1	25	5.2846	-65	84	-65	84	-213.33	369.5	120	0	0	0
1	25	5.3012	-65	84	-65	84	-213.33	369.5	120	0	0	0
1	25	5.3179	-66	84	-66	84	-213.33	369.5	120	0	0	0
1	25	5.3346	-66	84	-66	84	-213.33	369.5	120	0	0	0
1	25	5.3512	-66	84	-66	84	-213.33	369.5	120	0	0	0
1	25	5.3679	-66	84	-66	84	-213.33	369.5	120	0	0	0
1	26	1.1169	1	-2	1	-2	-213.33	369.5	120	0	0	0
1	26	1.1336	1	-2	1	-2	-213.33	369.5	120	0	0	0
1	26	1.1502	1	-2	1	-2	-213.33	369.5	120	0	0	0
1	26	1.1669	1	-2	1	-2	-213.33	369.5	120	0	0	0
1	26	1.1836	1	-2	1	-2	-213.33	369.5	120	0	0	0
1	26	1.2003	1	-2	1	-2	-213.33	369.5	120	0	0	0
1	26	1.2169	1	-2	1	-2	-213.33	369.5	120	0	0	0
1	26	1.2336	1	-2	1	-2	-213.33	369.5	120	0	0	0
1	26	1.2503	1	-2	1	-2	-213.33	369.5	120	0	0	0
1	26	1.2669	1	-2	1	-2	-213.33	369.5	120	0	0	0
1	26	1.2836	1	-2	1	-2	-213.33	369.5	120	0	0	0
1	26	1.3003	1	-2	1	-2	-213.33	369.5	120	0	0	0
1	26	1.3169	1	-2	1	-2	-213.33	369.5	120	0	0	0
1	26	1.3336	1	-2	1	-2	-213.33	369.5	120	0	0	0
1	26	1.3503	1	-2	1	-2	-213.33	369.5	120	0	0	0
1	26	1.367	1	-2	1	-2	-213.33	369.5	120	0	0	0
1	26	1.3837	1	-2	1	-2	-213.33	369.5	120	0	0	0
1	26	1.4003	1	-2	1	-2	-213.33	369.5	120	0	0	0
1	26	1.417	1	-2	1	-2	-213.33	369.5	120	0	0	0
1	26	1.4337	1	-2	1	-2	-213.33	369.5	120	0	0	0
1	26	1.4503	1	-2	1	-2	-213.33	369.5	120	0	0	0
1	26	1.467	1	-2	1	-2	-213.33	369.5	120	0	0	0
1	26	1.4837	1	-2	1	-2	-213.33	369.5	120	0	0	0
1	26	1.5004	1	-2	1	-2	-213.33	369.5	120	0	0	0
1	26	1.517	1	-2	1	-2	-213.33	369.5	120	0	0	0
1	26	1.5337	1	-2	1	-2	-213.33	369.5	120	0	0	0
1	26	1.5504	1	-2	1	-2	-213.33	369.5	120	0	0	0
1	26	1.567	1	-2	1	-2	-213.33	369.5	120	0	0	0
1	26	1.5837	1	-2	1	-2	-213.33	369.5	120	0	0	0
1	26	1.6004	1	-2	1	-2	-213.33	369.5	120	0	0	0
1	26	1.617	1	-2	1	-2	-213.33	369.5	120	0	0	0
1	26	1.6337	1	-2	1	-2	-213.33	369.5	120	0	0	0
1	26	1.6504	1	-2	1	-2	-213.33	369.5	120	0	0	0
1	26	1.667	1	-2	1	-2	-213.33	369.5	120	0	0	0
1	26	1.6837	1	-2	1	-2	-213.33	369.5	120	0	0	0
1	26	1.7004	1	-2	1	-2	-213.33	369.5	120	0	0	0
1	26	1.717	1	-2	1	-2	-213.33	369.5	120	0	0	0
1	26	1.7337	1	-2	1	-2	-213.33	369.5	120	0	0	0
1	26	1.7504	1	-2	1	-2	-213.33	369.5	120	0	0	0
1	26	1.767	1	-2	1	-2	-213.33	369.5	120	0	0	0
1	26	1.7837	-3	11	-3	11	-213.33	369.5	120	0	0	0
1	26	1.8004	-8	25	-8	25	-213.33	369.5	120	0	0	0
1	26	1.8171	-14	41	-14	41	-213.33	369.5	120	0	0	0
1	26	1.8337	-22	57	-22	57	-213.33	369.5	120	0	0	0
1	26	1.8504	-32	74	-32	74	-213.33	369.5	120	0	0	0
1	26	1.8671	-35	81	-35	81	-213.33	369.5	120	0	0	0
1	26	1.8837	-38	85	-38	85	-213.33	369.5	120	0	0	0
1	26	1.9004	-40	87	-40	87	-213.33	369.5	120	0	0	0
1	26	1.9171	-41	89	-41	89	-213.33	369.5	120	0	0	0
1	26	1.9338	-42	91	-42	91	-213.33	369.5	120	0	0	0
1	26	1.9504	-42	91	-42	91	-213.33	369.5	120	0	0	0
1	26	1.9671	-42	92	-42	92	-213.33	369.5	120	0	0	0
1	26	1.9838	-42	93	-42	93	-213.33	369.5	120	0	0	0
1	26	2.0004	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.0171	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.0338	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.0504	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.0671	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.0838	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.1005	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.1171	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.1338	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.1505	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.1671	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.1838	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.2005	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.2172	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.2338	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.2505	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.2672	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.2839	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.3005	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.3172	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.3339	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.3505	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.3673	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.3839	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.4006	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.4172	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.4339	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.4506	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.4672	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.4839	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.5006	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.5172	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.5339	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.5506	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.5673	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.5839	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.6006	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.6173	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.6339	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.6506	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.6673	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.6839	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.7006	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.7173	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.734	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.7506	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.7673	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.784	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.8006	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.8173	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.834	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.8506	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.8673	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.884	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.9007	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.9174	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.934	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.9507	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.9674	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	2.984	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	3.0007	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	3.0174	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	3.034	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	3.0507	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	3.0674	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	3.084	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	3.1007	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	26	3.1174	-43	94	-43	94	-213.33	369.5	120	0	0	0
1	27	0.95023	2	4	2	4	213.33	369.5	60	0	0	0
1	27	0.96691	2	4	2	4	213.33	369.5	60	0	0	0
1	27	0.98357	2	4	2	4	213.33	369.5	60	0	0	0
1	27	1.0002	2	4	2	4	213.33	369.5	60	0	0	0
1	27	1.017	2	4	2	4	213.33	369.5	60	0	0	0
1	27	1.0336	2	4	2	4	213.33	369.5	60	0	0	0
1	27	1.0502	2	4	2	4	213.33	369.5	60	0	0	0
1	27	1.0669	2	4	2	4	213.33	369.5	60	0	0	0
1	27	1.0836	2	4	2	4	213.33	369.5	60	0	0	0
1	27	1.1003	2	4	2	4	213.33	369.5	60	0	0	0
1	27	1.117	2	4	2	4	213.33	369.5	60	0	0	0
1	27	1.1336	2	4	2	4	213.33	369.5	60	0	0	0
1	27	1.1503	2	4	2	4	213.33	369.5	60	0	0	0
1	27	1.167	2	4	2	4	213.33	369.5	60	0	0	0
1	27	1.1836	2	4	2	4	213.33	369.5	60	0	0	0
1	27	1.2003	2	4	2	4	213.33	369.5	60	0	0	0
1	27	1.217	2	4	2	4	213.33	369.5	60	0	0	0
1	27	1.2336	2	4	2	4	213.33	369.5	60	0	0	0
1	27	1.2503	2	4	2	4	213.33	369.5	60	0	0	0
1	27	1.267	2	4	2	4	213.33	369.5	60	0	0	0
1	27	1.2836	2	4	2	4	213.33	369.5	60	0	0	0
1	27	1.3003	2	4	2	4	213.33	369.5	60	0	0	0
1	27	1.317	2	4	2	4	213.33	369.5	60	0	0	0
1	27	1.3337	2	4	2	4	213.33	369.5	60	0	0	0
1	27	1.3503	2	4	2	4	213.33	369.5	60	0	0	0
1	27	1.367	2	4	2	4	213.33	369.5	60	0	0	0
1	27	1.3837	2	4	2	4	213.33	369.5	60	0	0	0
1	27	1.4003	2	5	2	5	213.33	369.5	60	0	0	0
1	27	1.417	6	8	6	8	213.33	369.5	60	0	0	0
1	27	1.4337	15	18	15	18	213.33	369.5	60	0	0	0
1	27	1.4503	21	27	21	27	213.33	369.5	60	0	0	0
1	27	1.467	31	34	31	34	213.33	369.5	60	0	0	0
1	27	1.4837	32	35	32	35	213.33	369.5	60	0	0	0
1	27	1.5003	33	36	33	36	213.33	369.5	60	0	0	0
1	27	1.5171	33	36	33	36	213.33	369.5	60	0	0	0
1	27	1.5337	33	36	33	36	213.33	369.5	60	0	0	0
1	27	1.5504	34	36	34	36	213.33	369.5	60	0	0	0
1	27	1.5671	37	38	37	38	213.33	369.5	60	0	0	0
1	27	1.5837	40	39	40	39	213.33	369.5	60	0	0	0
1	27	1.6004	44	42	44	42	213.33	369.5	60	0	0	0
1	27	1.6171	46	43	46	43	213.33	369.5	60	0	0	0
1	27	1.6337	47	43	47	43	213.33	369.5	60	0	0	0
1	27	1.6504	49	45	49	45	213.33	369.5	60	0	0	0
1	27	1.6671	49	45	49	45	213.33	369.5	60	0	0	0
1	27	1.6837	49	45	49	45	213.33	369.5	60	0	0	0
1	27	1.7004	49	45	49	45	213.33	369.5	60	0	0	0
1	27	1.7171	49	45	49	45	213.33	369.5	60	0	0	0
1	27	1.7338	49	45	49	45	213.33	369.5	60	0	0	0
1	27	1.7504	49	45	49	45	213.33	369.5	60	0	0	0
1	27	1.7671	49	45	49	45	213.33	369.5	60	0	0	0
1	27	1.7838	49	45	49	45	213.33	369.5	60	0	0	0
1	27	1.8004	49	45	49	45	213.33	369.5	60	0	0	0
1	27	1.8171	49	45	49	45	213.33	369.5	60	0	0	0
1	27	1.8338	49	45	49	45	213.33	369.5	60	0	0	0
1	27	1.8504	49	45	49	45	213.33	369.5	60	0	0	0
1	27	1.8671	49	45	49	45	213.33	369.5	60	0	0	0
1	27	1.8838	49	45	49	45	213.33	369.5	60	0	0	0
1	27	1.9005	49	45	49	45	213.33	369.5	60	0	0	0
1	27	1.9171	49	45	49	45	213.33	369.5	60	0	0	0
1	27	1.9338	49	45	49	45	213.33	369.5	60	0	0	0
1	27	1.9505	49	45	49	45	213.33	369.5	60	0	0	0
1	27	1.9671	49	45	49	45	213.33	369.5	60	0	0	0
1	27	1.9838	49	45	49	45	213.33	369.5	60	0	0	0
1	27	2.0005	49	45	49	45	213.33	369.5	60	0	0	0
1	27	2.0171	49	45	49	45	213.33	369.5	60	0	0	0
1	27	2.0338	49	45	49	45	213.33	369.5	60	0	0	0
1	27	2.0505	49	45	49	45	213.33	369.5	60	0	0	0
1	27	2.0672	49	45	49	45	213.33	369.5	60	0	0	0
1	27	2.0838	49	45	49	45	213.33	369.5	60	0	0	0
1	27	2.1005	49	45	49	45	213.33	369.5	60	0	0	0
